State,County,PCT_REDUCED_LUNCH10,PCT_DIABETES_ADULTS10,PCT_OBESE_ADULTS10,FOODINSEC_10_12,PCT_OBESE_CHILD11,PCT_LACCESS_POP10,PCT_LACCESS_CHILD10,PCT_LACCESS_SENIORS10,SNAP_PART_RATE10,PCT_LOCLFARM07,FMRKT13,PCT_FMRKT_SNAP13,PCT_FMRKT_WIC13,FMRKT_FRVEG13,PCT_FRMKT_FRVEG13,PCT_FRMKT_ANMLPROD13,FOODHUB12,FARM_TO_SCHOOL,SODATAX_STORES11,State_y,GROC12,SNAPS12,WICS12,PCT_NHWHITE10,PCT_NHBLACK10,PCT_HISP10,PCT_NHASIAN10,PCT_65OLDER10,PCT_18YOUNGER10,POVRATE10,CHILDPOVRATE10
AL,Autauga,6.886106623586429,11.8,30.5,17.9,13.5,33.7696573003329,8.837111778735041,4.37637798151852,79.0,6.0,1.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,4.0,AL,4.0,37.41666666666666,5.0,77.246156,17.582599,2.4005419999999997,0.855766,11.995382000000001,26.777959000000003,11.9,17.5
AL,Baldwin,5.542339783419139,11.8,26.6,17.9,13.3,19.318472596371,4.34319915048011,3.51357013301345,79.0,7.0,4.0,0.0,0.0,2.0,50.0,75.0,0.0,0.0,4.0,AL,26.0,138.33333333333334,27.0,83.504787,9.308425,4.384824,0.735193,16.771185,22.987408,13.3,20.2
AL,Barbour,4.582140067690705,14.2,37.3,17.9,18.6,20.8409717095578,3.425062193788269,2.8051664425341296,79.0,2.9,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,AL,5.0,34.833333333333336,7.0,46.753105,46.69119,5.051534999999999,0.3897,14.236807,21.906982,25.3,36.2
AL,Bibb,9.253986332574033,11.1,34.3,17.9,13.7,4.55975268322503,1.08751801308498,0.657007739018702,79.0,5.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,AL,5.0,16.25,5.0,75.020729,21.924504000000002,1.7717650000000003,0.09600700000000001,12.68165,22.696923,20.9,28.6
AL,Blount,8.097946592114143,14.0,30.4,17.9,18.5,2.7008400949615803,0.6714901911152211,0.34026909600807304,79.0,5.9,1.0,0.0,100.0,1.0,100.0,100.0,0.0,0.0,4.0,AL,8.0,38.0,6.0,88.887338,1.26304,8.0702,0.200621,14.722095999999999,24.608353,16.5,24.1
AL,Bullock,0.1266624445851805,17.5,42.1,17.9,17.6,37.474652261444994,5.5625606396856,5.07960436815575,79.0,4.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,AL,2.0,14.333333333333336,2.0,21.916804,69.974345,7.119296,0.183251,13.459776000000002,22.264981,31.1,40.3
AL,Butler,7.244655581947744,16.0,38.3,17.9,14.4,6.24347021306236,1.2642673276491498,1.2171405371408202,79.0,2.2,2.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,4.0,AL,3.0,27.25,4.0,54.060247,43.189956,0.911825,0.8306680000000001,16.656323,24.137107999999998,28.1,39.6
AL,Calhoun,7.096843461455872,13.9,33.2,17.9,13.1,26.061085741273494,5.869756018626389,4.19572675929225,79.0,4.8,3.0,33.0,0.0,2.0,66.66666666666666,33.33333333333333,0.0,0.0,4.0,AL,26.0,137.91666666666666,19.0,73.613501,20.390143,3.283237,0.699997,14.328847,22.877239000000003,23.5,31.5
AL,Chambers,5.7365293997131745,15.0,35.4,17.9,11.7,19.722967185782,4.476623343561241,3.42190696262275,79.0,4.5,1.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,4.0,AL,8.0,34.25,6.0,58.141166000000005,38.597107,1.5665639999999998,0.485167,16.676896,22.513517,28.5,43.5
AL,Cherokee,9.629992648860574,13.6,31.4,17.9,15.4,0.305553251616403,0.0666668472792927,0.0354855501805124,79.0,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,AL,4.0,31.0,6.0,92.07356999999999,4.640425,1.23129,0.18854100000000001,17.896033,21.416753,21.2,33.1
AL,Chilton,6.820206133095812,12.5,38.3,17.9,17.4,3.33771255654121,0.764135847232585,0.55379916459071,79.0,9.0,0.0,,,,,,0.0,0.0,4.0,AL,7.0,46.75,7.0,81.101208,9.557088,7.836308,0.28641500000000003,13.566895,25.112847,20.4,32.0
AL,Choctaw,8.083663086489542,17.3,38.9,17.9,7.0,18.848790450188,3.8548511299143695,3.1667338613617404,79.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,AL,3.0,16.333333333333336,3.0,55.559564,43.221012,0.526734,0.086586,18.175915,22.663973000000002,20.7,29.9
AL,Clarke,7.345779220779222,15.7,36.0,17.9,15.8,19.589908192132302,5.2669905396922,2.8224925706531,79.0,5.9,2.0,50.0,0.0,2.0,100.0,50.0,0.0,0.0,4.0,AL,5.0,40.16666666666666,8.0,53.9736,43.665079999999996,1.049046,0.286455,16.157628,24.731932,24.9,33.5
AL,Clay,11.907066795740562,14.7,35.3,17.9,12.3,5.3314075361071716,1.17752570352012,0.9669749166293872,79.0,4.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,AL,3.0,10.166666666666668,3.0,80.28998,14.699971,2.8639099999999997,0.165088,17.578236999999998,22.566753,20.6,29.8
AL,Cleburne,10.228550018733607,13.3,31.3,17.9,12.7,0.980921024931909,0.211535982318532,0.19488207214044898,79.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,AL,3.0,16.666666666666664,5.0,93.213999,3.299492,2.050494,0.15362,15.769435999999999,23.717606,17.8,26.8
AL,Coffee,7.939243778950771,12.6,29.9,17.9,15.2,22.814367747325697,5.460272419636611,2.99012055577164,79.0,3.5,1.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,4.0,AL,6.0,37.5,8.0,72.343237,16.531192,6.366621,1.25931,14.435012,24.193161,20.1,30.0
AL,Colbert,7.34282325029656,13.7,32.2,17.9,15.7,17.49017261828,4.174278644931031,2.9279912649220896,79.0,5.0,3.0,33.0,33.33333333333333,1.0,33.33333333333333,33.33333333333333,0.0,0.0,4.0,AL,10.0,55.75,8.0,79.617109,15.988094,2.0081580000000003,0.411553,17.386272,22.109942999999998,19.2,32.2
AL,Conecuh,3.3352837916910474,17.7,36.3,17.9,20.1,28.1658721688061,5.46641839202832,5.8893273454418615,79.0,2.0,1.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,4.0,AL,3.0,22.75,1.0,51.133958,46.280617,1.217115,0.12851500000000002,17.856063,22.996674,25.7,41.0
AL,Coosa,7.909162098668755,15.6,34.3,17.9,16.9,24.5882896120721,4.3164137340101405,4.90132784772117,79.0,3.4,0.0,,,,,,0.0,0.0,4.0,AL,1.0,5.0,1.0,65.898258,30.817228999999998,1.9932400000000001,0.12132799999999999,17.072537,20.539042000000002,18.6,29.5
AL,Covington,5.943637916310847,13.7,33.8,17.9,8.1,8.828653377126722,1.80461000344379,1.74011203561948,79.0,3.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,AL,8.0,48.75,9.0,84.075202,12.405667,1.2789620000000002,0.391897,18.374156,22.568516,20.9,30.2
AL,Crenshaw,9.351892127011745,14.8,35.7,17.9,12.7,38.71628362061121,9.326931968391829,5.60207157420115,79.0,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,AL,5.0,20.25,5.0,72.055228,23.306486,1.466993,1.359126,15.892420999999999,23.788293,20.3,30.3
AL,Cullman,8.918940045337294,13.0,32.4,17.9,15.0,7.82949998604683,1.83758145380844,1.4562544662685901,79.0,3.0,1.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,4.0,AL,13.0,77.5,11.0,92.73934799999999,1.021068,4.295699,0.42161000000000004,15.931647,23.183593,19.2,26.8
AL,Dale,6.517405305934672,13.9,35.3,17.9,11.5,27.555590623508905,7.61013759327284,2.73705925181067,79.0,4.5,2.0,0.0,0.0,1.0,50.0,50.0,0.0,0.0,4.0,AL,10.0,36.58333333333332,8.0,71.053312,18.996637,5.613819,1.048735,13.450479000000001,24.829357,17.8,25.6
AL,Dallas,4.5686543010083405,15.1,41.4,17.9,9.4,17.7672232028493,4.4727858424901,2.90759268782677,79.0,4.0,1.0,100.0,100.0,1.0,100.0,100.0,0.0,0.0,4.0,AL,8.0,55.58333333333333,10.0,28.927429999999998,69.178457,0.7051569999999999,0.328617,14.068918,26.460520000000002,35.6,56.5
AL,DeKalb,7.185278126306986,12.9,32.4,17.9,20.9,3.7686546883969294,1.25161240382716,0.36317940162293705,79.0,3.2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,AL,14.0,83.83333333333334,11.0,81.560703,1.447074,13.626967,0.233444,13.887131,25.827954000000002,20.8,31.6
AL,Elmore,6.61469589379438,12.3,30.6,17.9,12.1,18.929302697890503,3.9814248431996604,2.00773215812193,79.0,4.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,AL,10.0,65.74999999999997,10.0,74.964377,19.941238000000002,2.6846400000000004,0.648147,11.898667,23.589272,12.5,18.4
AL,Escambia,7.145299145299147,13.2,36.9,17.9,13.9,13.5408183697344,3.35543740008439,2.09594046570722,79.0,3.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,AL,5.0,42.25,6.0,61.348156,31.738823999999997,1.8737439999999999,0.22443200000000002,15.16741,22.649338,26.1,35.6
AL,Etowah,8.000249034989416,14.1,31.8,17.9,18.7,23.728040548779802,5.06268380224909,4.61949304166528,79.0,4.9,3.0,0.0,0.0,2.0,66.66666666666666,33.33333333333333,0.0,0.0,4.0,AL,15.0,101.00000000000004,17.0,79.277028,15.049315,3.3007760000000004,0.62913,15.807718,22.968496,19.0,28.8
AL,Fayette,9.27536231884058,15.8,36.4,17.9,8.5,2.53762481328676,0.636777835305,0.386493096341725,79.0,4.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,AL,6.0,12.666666666666664,5.0,86.027493,11.35665,1.183226,0.21460500000000002,17.887594,22.25509,27.3,36.0
AL,Franklin,8.789875173370321,14.2,34.3,17.9,27.0,9.695227066135061,2.5674093132107996,1.25919391986774,79.0,3.2,2.0,50.0,0.0,1.0,50.0,50.0,0.0,0.0,4.0,AL,7.0,30.749999999999996,7.0,79.63979300000001,3.819707,14.85617,0.160863,15.2189,24.813904,21.6,34.2
AL,Geneva,6.132194018597637,13.6,34.0,17.9,15.3,2.26202707436108,0.504453428841908,0.348714010208359,79.0,4.1,0.0,,,,,,0.0,0.0,4.0,AL,10.0,23.16666666666667,7.0,84.70324699999999,9.417693,3.4341169999999996,0.23889499999999997,17.446809,22.362822,20.3,31.6
AL,Greene,5.613772455089821,19.4,47.9,17.9,18.0,36.33515715077881,8.78298083476354,5.77488121342182,79.0,6.3,2.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,4.0,AL,2.0,15.166666666666664,2.0,17.26921,81.249309,0.7628520000000001,0.16583699999999998,16.07518,24.256495,31.0,40.9
AL,Hale,7.267104754541942,16.3,41.6,17.9,7.6,0.5527592562087049,0.16499011757958,0.0746465180291292,79.0,3.3,1.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,4.0,AL,3.0,15.083333333333332,3.0,39.422589,58.788070999999995,0.888325,0.222081,15.038070999999999,24.841371,24.8,35.7
AL,Henry,7.2377622377622375,14.3,34.6,17.9,18.5,2.2327643658601297,0.5474500316704249,0.31622871947587,79.0,2.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,AL,3.0,17.583333333333332,3.0,67.80141,28.407121000000004,2.248295,0.26008600000000004,17.593342,22.644781,18.1,28.8
AL,Houston,6.16827199081457,13.0,34.9,17.9,15.2,21.0782473916253,5.49780813693153,2.58039663801958,79.0,4.0,3.0,0.0,0.0,3.0,100.0,33.33333333333333,0.0,0.0,4.0,AL,17.0,120.99999999999996,21.0,68.668695,25.641329000000002,2.949373,0.793721,14.451436,24.546269,17.9,28.0
AL,Jackson,9.8,13.4,30.0,17.9,13.9,9.1214280883021,2.1218589977173,1.35770302393435,79.0,5.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,AL,11.0,55.08333333333334,11.0,90.061435,3.3272589999999997,2.515641,0.30999299999999996,16.482236,22.516768,19.9,28.6
AL,Jefferson,4.8909215267923685,11.7,32.2,17.9,12.3,31.7801463799753,7.6266648399734605,4.07773773616272,79.0,8.9,16.0,6.0,6.25,7.0,43.75,18.75,1.0,0.0,4.0,AL,106.0,551.5833333333333,94.0,51.667512,41.84134,3.8708150000000003,1.379722,13.127937,23.467878,18.6,27.7
AL,Lamar,7.780126849894294,13.8,31.3,17.9,12.9,0.634317065439406,0.128175366645721,0.0896655489870357,79.0,4.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,AL,4.0,12.333333333333332,4.0,86.116452,11.226311,1.235924,0.027464999999999996,18.758582999999998,22.157374,21.5,31.4
AL,Lauderdale,7.381477817517692,12.5,32.2,17.9,17.2,15.7306124721024,3.2706116592844396,2.5259336946739896,79.0,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,AL,20.0,80.66666666666667,16.0,85.458801,9.912738000000001,2.245737,0.728085,16.776149,21.553463,17.6,25.7
AL,Lawrence,8.188976377952756,14.1,37.7,17.9,15.2,3.9297547510666204,0.976639511839318,0.561188321323813,79.0,2.9,1.0,100.0,100.0,1.0,100.0,100.0,0.0,0.0,4.0,AL,5.0,27.166666666666664,6.0,76.93875799999999,11.406855,1.6715689999999999,0.119398,14.557791,23.192289000000002,18.1,24.1
AL,Lee,6.694378655324085,9.8,32.0,17.9,11.3,31.2269121232746,6.60870396820033,2.4989150120869903,79.0,8.7,4.0,25.0,25.0,2.0,50.0,75.0,0.0,0.0,4.0,AL,16.0,88.08333333333331,15.0,69.805415,22.58444,3.25925,2.577595,9.066861,22.525259,21.3,20.6
AL,Limestone,5.73866488204785,10.7,33.8,17.9,19.8,12.245967721499698,2.3388287108332997,1.83435690563114,79.0,3.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,AL,10.0,62.08333333333334,9.0,78.65478,12.502718,5.545892,1.100481,12.305814999999999,23.989515,14.1,19.5
AL,Lowndes,1.8888289260658395,19.3,43.8,17.9,7.2,48.70078709197661,11.231590589310901,7.38613488824387,79.0,4.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,AL,2.0,16.666666666666668,2.0,25.143818,73.307372,0.76998,0.123905,14.647314000000001,24.179130999999998,30.7,45.8
AL,Macon,0.0,16.6,39.2,17.9,14.1,34.988386829788105,8.13247262020052,4.89717629458341,79.0,8.6,1.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,4.0,AL,4.0,13.0,4.0,15.229349,82.188141,1.0814840000000001,0.354279,14.129219,20.604139,31.2,46.8
AL,Madison,4.658652211309584,11.7,30.0,17.9,14.4,32.869926039037,7.847925523118019,3.7099119656697597,79.0,6.0,6.0,17.0,16.666666666666664,3.0,50.0,50.0,0.0,0.0,4.0,AL,39.0,227.5833333333333,35.0,66.1403,23.749817,4.600805,2.4392869999999998,12.207783000000001,23.741753,12.7,18.0
AL,Marengo,6.182486784647208,17.4,41.6,17.9,17.0,26.570555011295,6.66084879326336,4.19623513548855,79.0,3.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,AL,4.0,25.58333333333333,6.0,45.688876,51.543254,1.6740380000000001,0.25205700000000003,16.283826,24.687307,23.6,32.5
AL,Marion,8.436172364960553,12.9,33.0,17.9,20.7,1.74841142581019,0.439709363302003,0.323027103970642,79.0,4.1,2.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,4.0,AL,3.0,22.83333333333333,7.0,92.633871,3.827658,2.053548,0.17221199999999998,18.342215,21.656485999999997,20.9,31.1
AL,Marshall,6.402276364929753,13.6,31.5,17.9,20.7,13.775397689545699,3.74395655103088,1.8035907029689504,79.0,3.6,4.0,0.0,0.0,2.0,50.0,50.0,0.0,0.0,4.0,AL,21.0,89.16666666666669,14.0,83.918339,1.493243,12.081403,0.510648,14.902332000000001,25.004569,19.4,30.9
AL,Mobile,5.291967915961335,12.1,33.9,17.9,10.1,27.306484392870697,6.886410564228232,3.5276776186481498,79.0,7.8,6.0,17.0,16.666666666666664,1.0,16.666666666666664,16.666666666666664,1.0,0.0,4.0,AL,57.0,463.3333333333335,55.0,59.057803,34.449093,2.4058580000000003,1.817711,12.910903999999999,25.080631,20.5,28.9
AL,Monroe,7.115821347464043,13.9,35.9,17.9,11.1,30.991151755774805,7.816919901985281,5.01915170693892,79.0,5.9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,AL,5.0,25.583333333333336,6.0,54.712155,41.533726,0.953702,0.290446,15.684064999999999,25.320791,28.4,49.9
AL,Montgomery,5.333079074497839,14.3,35.3,17.9,12.5,28.0166370798913,7.245755105806451,3.2628537680464698,79.0,3.2,4.0,0.0,0.0,1.0,25.0,25.0,0.0,0.0,4.0,AL,34.0,195.0833333333334,28.0,38.410292999999996,54.467372999999995,3.624822,2.089265,11.955285,24.488257,21.3,32.3
AL,Morgan,,11.9,28.5,17.9,16.3,11.7245558358658,2.9908046979997795,1.6623616119116797,79.0,4.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,AL,18.0,100.33333333333334,18.0,77.483471,11.765838,7.662566,0.5565319999999999,14.119173000000002,23.955143,14.1,21.4
AL,Perry,0.0,18.2,38.9,17.9,11.6,9.17441959825084,1.5451437479333,2.19145000012728,79.0,3.8,2.0,0.0,50.0,1.0,50.0,0.0,0.0,0.0,4.0,AL,4.0,18.75,4.0,29.666697999999997,68.397696,1.076386,0.28325900000000004,16.702861,24.105372,39.5,54.3
AL,Pickens,5.886402753872633,15.7,38.5,17.9,10.0,4.31191459156902,0.966113556514446,0.718117674338527,79.0,4.2,2.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,4.0,AL,4.0,23.916666666666664,7.0,55.844221999999995,41.370404,1.5851309999999998,0.16205799999999998,16.894561,23.300922,24.4,35.5
AL,Pike,6.95970695970696,14.6,36.0,17.9,11.3,11.346275153116698,2.7955262642360297,1.31613865862043,79.0,4.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,AL,6.0,40.16666666666666,7.0,57.409040000000005,36.444877000000005,2.218912,1.960546,12.799781,20.310648,30.0,37.7
AL,Randolph,6.082191780821918,14.8,34.2,17.9,12.9,4.6308588684253404,1.1866789586483302,0.8147914363246359,79.0,4.8,0.0,,,,,,0.0,0.0,4.0,AL,3.0,18.166666666666668,4.0,75.41570300000001,20.093397,2.8324529999999997,0.23567399999999997,16.968532999999997,23.886004,24.8,36.5
AL,Russell,7.51504027735291,13.2,36.5,17.9,11.9,16.0760046279592,3.8256142648759597,2.27869843991322,79.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,AL,10.0,52.83333333333333,11.0,52.110601,41.411223,3.6753730000000004,0.421176,12.691937,25.495307,24.1,35.8
AL,St. Clair,7.054111492561714,13.5,32.9,17.9,13.1,4.478454796815219,1.0983779824496802,0.5928539284415489,79.0,5.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,AL,12.0,65.83333333333334,12.0,87.264484,8.491142,2.052803,0.612491,13.050136,23.717297,13.0,19.8
AL,Shelby,4.544758521422229,8.9,29.6,17.9,18.4,26.6620220878156,6.886753330980182,2.8448294398089202,79.0,3.8,8.0,12.0,12.5,4.0,50.0,50.0,0.0,0.0,4.0,AL,28.0,101.41666666666664,26.0,80.15531700000001,10.562575,5.929209999999999,1.8960970000000001,10.57334,25.610375,9.8,13.2
AL,Sumter,5.358012664393571,16.0,40.1,17.9,12.6,16.1576618862208,3.8646869293368304,2.7705275330371295,79.0,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,AL,3.0,16.91666666666667,5.0,24.006394,74.714815,0.6248640000000001,0.23977300000000001,14.989465,22.291652,31.3,42.8
AL,Talladega,6.5045203616289315,14.1,38.4,17.9,12.7,15.010583769858501,3.49211189427754,2.13051357204921,79.0,6.1,1.0,100.0,0.0,1.0,100.0,0.0,0.0,0.0,4.0,AL,10.0,89.25,12.0,64.501586,31.538078000000002,2.030599,0.399801,14.085379999999999,23.435126999999998,22.7,33.6
AL,Tallapoosa,6.147872512538425,14.0,35.1,17.9,14.2,11.0484493460604,2.40249158960836,2.08729595315718,79.0,5.6,3.0,0.0,0.0,2.0,66.66666666666666,33.33333333333333,0.0,0.0,4.0,AL,7.0,34.41666666666667,8.0,69.295463,26.552288,2.503845,0.473376,17.284218,22.152537,18.3,29.5
AL,Tuscaloosa,7.091316247822841,10.5,33.2,17.9,12.5,20.281140892632802,4.47684606900706,2.29573919453325,79.0,8.8,3.0,67.0,66.66666666666666,3.0,100.0,100.0,0.0,0.0,4.0,AL,23.0,152.16666666666663,22.0,65.043461,29.488431,3.056161,1.177976,10.813949000000001,21.466587,18.0,23.4
AL,Walker,8.221048798252003,15.1,36.0,17.9,15.5,11.234592513480699,2.4924392671532103,1.7334447797997798,79.0,4.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,AL,10.0,62.41666666666666,10.0,90.397326,5.796518,1.950077,0.283485,16.254122,22.540024,23.2,34.6
AL,Washington,7.957870099473376,13.4,35.9,17.9,12.7,9.71674240878388,2.58325673660935,1.51235836983215,79.0,6.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,AL,2.0,17.333333333333336,4.0,65.15556600000001,24.799498999999997,0.8588819999999999,0.102383,14.731813,25.504806,19.6,28.5
AL,Wilcox,0.0,18.1,41.6,17.9,19.7,44.329225182512396,11.7824879318417,6.641377206024929,79.0,3.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,AL,8.0,21.083333333333336,6.0,26.649528999999998,72.150814,0.616967,0.034276,15.012853,26.992288000000002,39.6,52.5
AL,Winston,11.151570323167956,12.1,35.7,17.9,13.8,4.1303071657636705,0.95195701694314,0.6987952500726831,79.0,3.0,1.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,4.0,AL,8.0,25.416666666666664,7.0,94.906878,0.46969399999999994,2.609868,0.24097399999999997,17.697272,21.642705,20.3,31.9
AK,Aleutian Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Aleutians East,5.090909090909091,7.7,32.3,12.1,,39.033762208190296,1.78287171268298,1.38571211922108,73.0,,0.0,,,,,,0.0,0.0,0.0,AK,4.0,5.0,3.0,13.530723000000002,6.749442999999999,12.257242999999999,35.434575,4.934734,11.811525,16.8,16.4
AK,Aleutians West,7.969639468690702,6.7,30.0,12.1,,13.747106270696499,1.38527589535077,0.741977742284499,73.0,,0.0,,,,,,0.0,0.0,0.0,AK,4.0,5.416666666666668,3.0,31.379247999999997,5.718396,13.055206,28.322244,3.470599,14.655636999999999,9.0,11.0
AK,Anchorage,7.235617768427867,7.0,25.7,12.1,,30.147854413804296,7.854032513895151,2.07989453287552,73.0,22.3,7.0,43.0,57.14285714285714,5.0,71.42857142857143,71.42857142857143,0.0,0.0,0.0,AK,35.0,116.25,25.0,62.644864,5.245592,7.559642,7.952684,7.2437,25.969585000000002,9.6,12.2
AK,Bethel,6.013229104028863,6.7,31.5,12.1,,78.0147836319143,28.633808529661298,5.03628107097339,73.0,,0.0,,,,,,0.0,0.0,0.0,AK,20.0,56.75,16.0,10.897549,0.38206100000000004,1.063892,0.928702,6.11885,36.548522,22.6,30.2
AK,Bristol Bay,5.5555555555555545,8.3,31.1,12.1,,43.54489163812749,9.21464818438953,4.23569052455946,73.0,,0.0,,,,,,0.0,0.0,0.0,AK,2.0,2.0,1.0,47.74323,0.0,2.407222,0.802407,8.324975,22.567703,8.8,9.1
AK,Denali,0.0,6.8,24.7,12.1,,100.00000074171699,22.5082148115063,7.502738229294289,73.0,,0.0,,,,,,0.0,0.0,0.0,AK,0.0,0.0,0.0,88.389923,0.5476449999999999,2.3001099999999997,1.040526,7.502738000000001,22.508215,5.6,6.7
AK,Dillingham,12.277580071174375,8.2,31.8,12.1,,32.5682835161837,11.5836909028002,2.5583756261724,73.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AK,6.0,9.0,6.0,17.639777,0.22694499999999998,2.0837630000000003,0.6602020000000001,7.571694,32.906953,20.6,29.5
AK,Fairbanks North Star,5.226571891496368,6.1,29.1,12.1,,37.147638062279704,9.878329989564358,2.3817746598916103,73.0,17.9,3.0,33.0,100.0,3.0,100.0,66.66666666666666,0.0,0.0,0.0,AK,8.0,24.91666666666667,8.0,74.050276,4.256976,5.791086,2.574272,6.533034,25.620766,9.4,12.5
AK,Haines,18.70967741935484,8.3,29.6,12.1,,20.703178712941305,3.93344394375289,2.32738536523423,73.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AK,3.0,3.0,2.0,82.21690600000001,0.358852,1.8740029999999999,0.5183409999999999,13.755981,19.896332,12.1,19.5
AK,Hoonah-Angoon,3.0612244897959178,,,12.1,,78.83331369754029,15.674418680229099,10.7441860430374,73.0,,,,,,,,,,0.0,AK,5.0,7.0,2.0,46.186046999999995,0.372093,3.5813949999999997,0.55814,13.395349,19.72093,19.4,26.4
AK,Juneau,5.045151158225363,6.3,26.0,12.1,,32.4161728749042,8.33897356637533,2.30400377350779,73.0,29.7,0.0,,,,,,0.0,0.0,0.0,AK,6.0,13.166666666666664,5.0,67.354117,0.8281370000000001,5.077538,6.007994,8.42526,23.456435,8.2,10.0
AK,Kenai Peninsula,6.89396376112362,6.7,27.5,12.1,,20.3784987064715,5.0277646866501104,2.44888898694072,73.0,21.8,5.0,20.0,40.0,2.0,40.0,20.0,0.0,0.0,0.0,AK,15.0,34.0,11.0,82.814079,0.44765299999999997,2.962094,1.108303,11.32852,23.666065,10.7,14.4
AK,Ketchikan Gateway,5.919003115264799,7.2,29.2,12.1,,7.68772136045805,1.83825382894139,0.790977301490664,73.0,,0.0,,,,,,0.0,0.0,0.0,AK,4.0,8.0,3.0,66.17199699999999,0.563924,3.9919860000000003,6.945166,10.143207,23.944498,10.0,14.8
AK,Kodiak Island,8.693957115009747,6.1,30.1,12.1,,10.415399512632199,3.0174084386933195,0.7173567106432879,73.0,,0.0,,,,,,0.0,0.0,0.0,AK,4.0,10.083333333333334,3.0,52.508829000000006,0.625368,7.327839999999999,19.276045,6.731901,28.649205,8.3,10.3
AK,Lake and Peninsula,5.851063829787233,8.4,31.5,12.1,,99.9999995955032,30.165542455735302,7.786633923757349,73.0,,0.0,,,,,,0.0,0.0,0.0,AK,2.0,6.25,3.0,22.194972,0.551809,2.636419,0.367872,7.786633999999999,30.165543,17.7,25.3
AK,Matanuska-Susitna,6.065928918554951,6.8,29.8,12.1,,22.9627822909305,6.3066368773582395,1.88681976699932,73.0,,7.0,0.0,14.285714285714285,2.0,28.57142857142857,28.57142857142857,0.0,0.0,0.0,AK,10.0,36.583333333333336,8.0,82.786673,0.9180290000000001,3.709197,1.207933,7.943142999999999,28.899376,10.9,14.1
AK,Nome,5.2034428794992165,7.8,35.6,12.1,,53.371966246809905,20.2986619992232,3.159234008156829,73.0,,0.0,,,,,,0.0,0.0,0.0,AK,16.0,28.58333333333333,18.0,15.918667999999998,0.28445,1.211547,0.927097,6.352718,34.334176,24.6,30.7
AK,North Slope,8.46194784459819,7.6,35.6,12.1,,38.4796782984211,3.58938008805655,1.1734392062928798,73.0,,0.0,,,,,,0.0,0.0,0.0,AK,9.0,13.0,8.0,32.439023999999996,0.9650049999999999,2.640509,4.390244,4.26299,23.870626,11.4,13.2
